Listing ID,Listing Name,Listing Sync,Show Listing,Listing Status,PMS Name,Base Price,Recommended Base Price,Min Price,Max Price,Bedroom Count,City,Customization Group,Customization Sub Group,Tags,Total Occupancy ( Next 60 Days ),Total Occupancy ( Next 90 Days ),Nights Booked ( Past 7 Days ),Nights Booked ( Past 15 Days )
85795,Kirk Kumagai 2022 (PF) -- Ritz on the River w/ Hot Tub & Grill!,FALSE,TRUE,hidden,hostaway,180,Unavailable,,,2,Pigeon Forge,,,"1-2BR Cabin,Blocked Calendar,HA1,NotKnox,PF; vrbo:2449133; airbnb:50309678",100 %,100 %,0,0
86963,Adrian Smith 2220 (SCounty) -- Above It All - Sunrise/Sunset 360 View+Theater Room,FALSE,TRUE,hidden,hostaway,270,Unavailable,,,2,Sevierville,,,"1-2BR Cabin,BlessedCleaningTyler,Group 1,HA1,Katie,Key,NotKnox,Safely,SCounty; vrbo:2416840; airbnb:50804860",100 %,100 %,0,0
90247,"Ed Zorn 1109 (JC) -- Lake It Inn - Lake View, Remote Work Space",FALSE,TRUE,hidden,hostaway,315,Unavailable,,,5,Dandridge,,,"5-6BR,Blocked Calendar,HA1,JC,NotKnox; vrbo:2498460; airbnb:52386483",100 %,100 %,0,0
93418,"Tom Blohm 624 (PF) -- Robins Nest - WC Accessible, Views, Community Pool",FALSE,TRUE,hidden,hostaway,165,Unavailable,,,2,Pigeon Forge,,,"1-2BR Cabin,Group 3,HA1,Junior,Katie,NotKnox,PF,Safely; vrbo:2590829; airbnb:53378566",100 %,100 %,0,0
99129,Ramsey Hanna 1804 (SCounty) -- Family Mountain Lodge - Arcade Games & Hot Tub,FALSE,TRUE,hidden,hostaway,275,Unavailable,,,6,Sevierville,,,"5-6BR,BlessedCleaningTyler,Group 1,Katie,Key,NotKnox,Safely,SCounty; vrbo:2715063",100 %,100 %,0,0
99867,Lily Phillips 1130 (SCounty) -- Laketown Bears - Pool Table & Hot Tub!,FALSE,TRUE,hidden,hostaway,175,Unavailable,,,3,Sevierville,,,"Blocked Calendar,HA1,NotKnox,SCounty; vrbo:2674092; airbnb:905004054483942070",100 %,100 %,0,0
102378,Cheryl Yohannan 1115 (SCounty) -- Maple Ridge w/ Mtn View & Fireplace!,FALSE,TRUE,hidden,hostaway,185,Unavailable,,,3,Sevierville,,,"Blocked Calendar,NotKnox,Pet,SCounty; vrbo:2711856; airbnb:1117764668480850571",100 %,100 %,0,0
102943,Valerie Knowles 4840 (SCounty) -- Poolin' Around w/ Private Hot Tub & Indoor Pool!,FALSE,TRUE,hidden,hostaway,300,Unavailable,,,2,Pigeon Forge,,,"1-2BR Cabin,Blocked Calendar,HA1,NotKnox,SCounty; vrbo:2789251; airbnb:583116317809562989",100 %,100 %,0,0
104011,Spike & Nadim 813-3 (KCity) -- Hall of Fame - Downtown Knoxville,FALSE,TRUE,hidden,hostaway,124,Unavailable,,,1,Knoxville,,,"1-2BR Cabin,Blocked Calendar,Group 3,KCity,MadersCleaningTeresa,Regina,Safely; vrbo:2768256; airbnb:1126045578675568605",100 %,100 %,0,0
104714,"James Urban 3030 (SCounty) -- Redtail Retreat w/ Kid's Den, Fireplace & Hot Tub!",FALSE,TRUE,hidden,hostaway,450,Unavailable,,,5,Sevierville,,,"5-6BR,Blocked Calendar,HA1,NotKnox,SCounty; vrbo:2771691; airbnb:1097848808336099064",100 %,100 %,0,0
106587,Lily Phillips Combo 305/308 (PF) -- Swimming Bears Lodge-Two Cabins w/ Pools&HotTubs!,FALSE,TRUE,hidden,hostaway,970,Unavailable,,,8,Pigeon Forge,,,"7+BR,Blocked Calendar,HA1,NotKnox,PF; vrbo:2781617; airbnb:604902933843942209",100 %,100 %,0,0
109941,Kelly Laquet 518 (SCounty) -- Little Cub Cottage - Mtn Views / Community Pools!,FALSE,TRUE,hidden,hostaway,190,Unavailable,,,3,Gatlinburg,,,"BlessedCleaningTyler,Group 3,HA1,Junior,Lily,NotKnox,Safely,SCounty; vrbo:2861990; airbnb:625282604424959522",100 %,100 %,0,0
110662,"Jen Winters 526 (BC) -- Bigfoot Haven-JacuzziTub, Fireplace, Seen on HGTV!",FALSE,TRUE,hidden,hostaway,150,Unavailable,,,2,Townsend,,,"1-2BR Cabin,BC,Blocked Calendar,HA1,NotKnox; vrbo:3019410; airbnb:630246096079426913",57 %,38 %,0,0
111550,"Heidi Hutchinson 4514 (SCounty) -- Rocky Retreat - Mtn View, Theater & Community Pool",FALSE,TRUE,hidden,hostaway,365,365.0,,,4,Pigeon Forge,,,"Blocked Calendar,HA1,NotKnox,SCounty; vrbo:2861994; airbnb:638206305661103533",100 %,100 %,0,0
111715,"Ed Zorn 1531 (SCounty) -- Bear Creek Cabin - Mtn View, Hot Tub & Game Room!",FALSE,TRUE,hidden,hostaway,350,349.0,,,5,Sevierville,,,"5-6BR,Group 1,Katie,Key,NotKnox,Safely,SCounty,TendwellCleaning; vrbo:2865703",100 %,100 %,0,0
113089,Nadim Jubran 813-2 (KCity) -- Historic Loft - 5 minutes to downtown!,FALSE,TRUE,hidden,hostaway,115,Unavailable,,,1,Knoxville,,,"1-2BR Cabin,Group 3,KCity,MadersCleaningTeresa,Regina,Safely; vrbo:2908480; airbnb:949890864008758316",100 %,100 %,0,0
115442,Ricky Garcia 2755 (JC) -- Enchanted Forest Retreat - Secluded w/ Fire Pit!,FALSE,TRUE,hidden,hostaway,160,Unavailable,,,3,Dandridge,,,"Blocked Calendar,HA1,JC,NotKnox; vrbo:2940432; airbnb:671694033524933166",100 %,100 %,0,0
118033,"Praveen Raghavan 1120 (GAT) -- The Sundrop - Hot Tub, Game Room & Community Pools",FALSE,TRUE,hidden,hostaway,395,Unavailable,,,5,Gatlinburg,,,"5-6BR,Blocked Calendar,GAT,HA1,NotKnox; vrbo:2957452; airbnb:681700151364518170",100 %,100 %,0,0
129364,Spike McCamy 133 (KCity) -- Pruett Place Downtown Home,FALSE,TRUE,hidden,hostaway,245,Unavailable,,,4,Knoxville,,,"Blocked Calendar,HA2,KCity; vrbo:3129294",100 %,100 %,0,0
134846,"Christine Stowers 645 (SCounty) -- Sweet Mountain Escape - View, Hot Tub, & Fire Pit!",FALSE,TRUE,hidden,hostaway,195,Unavailable,,,3,Sevierville,,,"BlessedCleaningTyler,Group 2,HA1,NotKnox,Safely,SCounty,Summer; vrbo:3298959; airbnb:841988171113743967",100 %,100 %,0,0
141926,Sarka Cernosek 326-101 (BC) -- The Shooting Star - Townsend Condo,FALSE,TRUE,hidden,hostaway,150,Unavailable,,,2,Townsend,,,"1-2BR Condo,BC,BlessedCleaningTyler,Group 3,HA1,Junior,Katie,NotKnox,Safely; vrbo:3260402; airbnb:807887172156460418",100 %,100 %,0,0
143901,Susan Seaman 2943 (KCounty) -- Lakeside Retreat - Private Lake Access & Hot Tub!,FALSE,TRUE,hidden,hostaway,460,Unavailable,,,5,Knoxville,,,"5-6BR,Blocked Calendar,HA2,KCounty; vrbo:3278314; airbnb:817391762128465865",57 %,38 %,0,0
146538,"Bruce Bicknell 409 (SCounty) -- Wildwood Den - Mountain View, Hot Tub & Game Room!",FALSE,TRUE,hidden,hostaway,270,Unavailable,,,4,Gatlinburg,,,"Blocked Calendar,HA1,NotKnox,SCounty; vrbo:3298963; airbnb:878907829108661505",100 %,100 %,0,0
147906,"Jason Barnes 212 (BC) -- Genesis - MTN View, Hot Tub, Fire Pit & Pool Table!",FALSE,TRUE,hidden,hostaway,215,Unavailable,,,3,Townsend,,,"BC,Blocked Calendar; vrbo:3372560; airbnb:869542483460072932",100 %,100 %,0,0
147920,"Jason Barnes 216 (BC) -- Refuge - Riverfront, Fire Pit, Fireplace & Grill!",FALSE,TRUE,hidden,hostaway,140,Unavailable,,,1,Townsend,,,"BC,Blocked Calendar; vrbo:3372561; airbnb:869454194891741462",100 %,100 %,0,0
149252,"Lily Phillips 970 (SCounty) -- First Love - Hot Tub, Grill & Fireplace!",FALSE,TRUE,hidden,hostaway,160,Unavailable,,,3,Kodak,,,"Blocked Calendar,HA1,NotKnox,SCounty; vrbo:3395730; airbnb:1080521869827347491",100 %,100 %,0,0
153105,David Karns 3941 (SCounty) -- Coyote Crossing - Hot Tub & Arcade Games!,FALSE,TRUE,hidden,hostaway,175,175.0,,,3,Pigeon Forge,,,"Blocked Calendar,SCounty; vrbo:3390029",100 %,100 %,0,0
155448,"Josh Walker 429 (SCounty) -- Serene Escape - View, Games & Community Pools!",FALSE,TRUE,hidden,hostaway,110,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,SCounty; vrbo:3390030; airbnb:909266610899369903",100 %,100 %,0,0
164443,Sherry White 2048 (JC) -- Mountain Memories - Hot Tub & Life Size Games!,FALSE,TRUE,hidden,hostaway,180,Unavailable,,,2,Sevierville,,,"Blocked Calendar,JC; vrbo:3413689; airbnb:918125158161485635",100 %,100 %,0,0
165386,"KC Sunder 2508 (SCounty) -- Bearly Haus -View, Hot Tub, Private Pool & Theater",FALSE,TRUE,hidden,hostaway,295,Unavailable,,,4,Pigeon Forge,,,"Blocked Calendar,SCounty; vrbo:3497083; airbnb:923121459480870416",100 %,100 %,0,0
168111,"Sunil Jaiswal 811 (GAT) -- Sunrise Mountain Vista - View, Hot Tub, Pool Table",FALSE,TRUE,hidden,hostaway,295,Unavailable,,,3,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3476312; airbnb:915209822564440349",100 %,100 %,0,0
174320,Ed Zorn 212-163 (SCounty) -- Cityscape Condo - Fireplace & Community Amenities!,FALSE,TRUE,hidden,hostaway,255,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,SCounty; vrbo:3487903; airbnb:924615160707055172",100 %,100 %,0,0
174411,Ed Zorn 212-247 (SCounty) -- Forge Haven Condo -Fireplace & Community Amenities,FALSE,TRUE,hidden,hostaway,165,Unavailable,,,1,Pigeon Forge,,,"Blocked Calendar,SCounty; vrbo:3482051; airbnb:924597496582129736",100 %,100 %,0,0
179648,"Scott Meyers 701 (SCounty) -- Dogwood Vista - Hot Tub, Firepit, & Volleyball!",FALSE,TRUE,hidden,hostaway,310,Unavailable,,,5,Kodak,,,"Blocked Calendar,SCounty; vrbo:3588395; airbnb:963634075270023078",57 %,38 %,0,0
195012,"Franchette Pascual 697 (SCounty) -- Luxe Lodge -View, Heated Pool, Hot Tub, Games!",FALSE,TRUE,hidden,hostaway,310,Unavailable,,,4,Sevierville,,,"BlessedCleaningTyler,Group 1,HA1,NotKnox,Safely,SCounty,Summer; vrbo:3742550; airbnb:1029719104872512596",100 %,100 %,0,0
198009,"Brad Klomp 1934 (SCounty) -- Sunset Summit: Pool, Theater Room, Games, & VIEWS",FALSE,TRUE,hidden,hostaway,356,Unavailable,,,5,Sevierville,,,"5-6BR,BlessedCleaningTyler,Group 1,HA1,NotKnox,Safely,SCounty,Summer; vrbo:3712542; airbnb:1016656826613993377",57 %,38 %,0,0
198400,Katherine Ratka 1130 (PF) -- Smoky Mountain Retreat: Pool+Hot Tub+Theater+Games,FALSE,TRUE,hidden,hostaway,425,Unavailable,,,5,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:4108474; airbnb:1187643744557393732",100 %,100 %,0,0
198834,"Sonia Schumm 2470 (SCounty) -- Grateful Gathering Lodge -MTN View, Hot Tub, Games",FALSE,TRUE,hidden,hostaway,230,Unavailable,,,3,Sevierville,,,"Group 2,HA1,NotKnox,Safely,SCounty,Summer,TendwellCleaning; vrbo:3710779; airbnb:1010022925885143908",100 %,100 %,0,0
200310,"Steve Hoggle 1616 (GAT) -- Stunning View, Hot tub, & Games!",FALSE,TRUE,hidden,hostaway,380,Unavailable,,,4,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3679565; airbnb:1003505921183895166",100 %,100 %,0,0
220052,Ben Kovacs 391 (SCounty) -- Azure Woods-Grill+Fireplace+GameArea+CommunityPool,FALSE,TRUE,hidden,hostaway,160,Unavailable,,,2,Townsend,,,"Blocked Calendar,SCounty; vrbo:3770758; airbnb:1081817555458423954",100 %,100 %,0,0
220056,Erik Munn 1717 (PF) -- Tennessee Timber - Hot Tub+Private Pool+Games!,FALSE,TRUE,hidden,hostaway,335,Unavailable,,,4,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:3780284; airbnb:1182190066157498413",100 %,100 %,0,0
221957,Cody Brooks 1883 (SCounty) -- Tranquil Timber Retreat -View+HotTub+FirePit&More!,FALSE,TRUE,hidden,hostaway,120,120.0,,,1,Sevierville,,,"1-2BR Cabin,BlessedCleaningTyler,Group 2,HA1,Katie,NORMAL,Safely,SCounty; vrbo:3800971",100 %,100 %,0,0
226485,"Tammy Navarre 354-510 (GAT) -- L510 Beautiful Condo w/Views, close to Downtown!!",FALSE,TRUE,hidden,hostaway,115,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3848255",100 %,100 %,0,0
226537,Vickie Allen 354-207 (GAT) -- L207 - Perfect Gatlinburg Getaway close to Strip!,FALSE,TRUE,hidden,hostaway,139,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3829314",100 %,100 %,0,0
226539,Vickie Allen 354-303 (GAT) -- Lovely Gatlinburg Condo w/Pool & Private Heart Tub,FALSE,TRUE,hidden,hostaway,99,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3829315",100 %,100 %,0,0
226542,Vickie Allen 616-103 (GAT) -- ;WOW 103 - Cool Condo Near Downtown w/Bunks!,FALSE,TRUE,hidden,hostaway,99,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3829316",100 %,100 %,0,0
231212,Tim Larson 3039 (SCounty) -- Moondancer -HotTub+Fireplace+PoolTable+Grill+MORE!,FALSE,TRUE,hidden,hostaway,190,Unavailable,,,1,Sevierville,,,"Blocked Calendar,SCounty; vrbo:3854881; airbnb:1076014927485481376",100 %,100 %,0,0
232763,Tammy Navarre 3506 (SCounty) -- Honeymoon Cottage Breathtaking Views w/ Hot Tub!,FALSE,TRUE,hidden,hostaway,115,Unavailable,,,1,Sevierville,,,"Blocked Calendar,SCounty; vrbo:3838795",100 %,100 %,0,0
232784,Tammy Navarre 413-307 (GAT) -- GT307 Romantic Condo Downtown Gatlinburg & Pool,FALSE,TRUE,hidden,hostaway,125,Unavailable,,,2,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3824184",100 %,100 %,0,0
232797,Tammy Navarre 306-6A (GAT) -- Lofts 6A Chic Modern Downtown Gatlinburg!,FALSE,TRUE,hidden,hostaway,115,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3838796",100 %,100 %,0,0
232804,Tammy Navarre 413-502 (GAT) -- GT502 Newly Remodeled Gatlinburg Condo w/ Pool!,FALSE,TRUE,hidden,hostaway,125,Unavailable,,,2,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3824185",100 %,100 %,0,0
232815,Tammy Navarre 413-506 (GAT) -- GT506 New Chic Condo Downtown Gatlinburg w/ Pool,FALSE,TRUE,hidden,hostaway,125,Unavailable,,,2,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3824187",100 %,100 %,0,0
232845,"Tammy Navarre 260-216 (GAT) -- AV216 Newly Renovated Modern Deco, Pool, Fireplace",FALSE,TRUE,hidden,hostaway,125,Unavailable,,,2,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3838798",100 %,100 %,0,0
233006,"Tammy Navarre 1260-2106 (GAT) -- SV2106 Mountain Condo, minutes to Gatlinburg!",FALSE,TRUE,hidden,hostaway,115,Unavailable,,,1,Gatlinburg,,,"Blocked Calendar,GAT; vrbo:3838799",100 %,100 %,0,0
242812,"Daniel Rivers 1250 (SCounty) -- Rustic Cabin w/ Hot Tub, Deck & Pet-friendly!",FALSE,TRUE,hidden,hostaway,260,260.0,,,4,Sevierville,,,"Blocked Calendar,SCounty; vrbo:3930293",100 %,100 %,0,0
242816,Freddy Rivas 723 (SCounty) -- Grace Valley Resort: Pool & Game Room / Sleeps 22!,FALSE,TRUE,hidden,hostaway,715,Unavailable,,,8,Sevierville,,,"7+BR,Blocked Calendar,HA4,NotKnox,Safely,SCounty,SS,Summer,TendwellCleaning; vrbo:3981552; airbnb:1136911669866879240",100 %,100 %,0,0
242819,Freddy Rivas 731 (SCounty) -- Grace Heaven: Stunning Mountain Resort / Sleeps 20,FALSE,TRUE,hidden,hostaway,725,Unavailable,,,8,Sevierville,,,"7+BR,Blocked Calendar,HA1,NotKnox,Safely,SCounty,SS,Summer,TendwellCleaning; vrbo:3981553; airbnb:1136153465775398086",100 %,100 %,0,0
242824,Freddy Rivas 2414 (SCounty) -- Grace Woods: Retreat with Indoor Pool / Sleeps 22!,FALSE,TRUE,hidden,hostaway,844,Unavailable,,,8,Sevierville,,,"7+BR,Group 1,HA1,NotKnox,Safely,SCounty,SS,Summer,TendwellCleaning; vrbo:3981554; airbnb:1178852085546219760",100 %,100 %,0,0
244182,Samantha Buresh 2828 (PF) -- NEW Modern Cabin | 1 mi to Pkwy | Pool & Hot Tub,FALSE,TRUE,hidden,hostaway,350,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:3937447; airbnb:1120263705507568963",100 %,100 %,0,0
254092,"Susan Stanford 4007 (SCounty) -- The Woodland Respite: Hot Tub, Arcade & Games!",FALSE,TRUE,hidden,hostaway,240,Unavailable,,,4,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4147165; airbnb:1222425085197557814",100 %,100 %,0,0
256621,"Josh Clark 1297 (JC) -- Mountain Waters w/ Theater+HotTub,Pool,GameRoom!",FALSE,TRUE,hidden,hostaway,315,Unavailable,,,4,Pigeon Forge,,,"Blocked Calendar,JC; vrbo:3991989; airbnb:1147137035195915107",100 %,100 %,0,0
258271,"Josh Clark 1358 (JC) -- Whispering Pine w/ Lake Access, Hot Tub, Foosball!",FALSE,TRUE,hidden,hostaway,180,Unavailable,,,2,Pigeon Forge,,,"Blocked Calendar,JC; vrbo:3956148; airbnb:1125381453874130725",100 %,100 %,0,0
258626,Josh Clark 1398 (JC) -- Sky's the Limit - w/ View+Pool+HotTub+Games+MORE!,FALSE,TRUE,hidden,hostaway,380,Unavailable,,,4,Sevierville,,,"Blocked Calendar,JC; vrbo:3956150; airbnb:1147166599243055096",100 %,100 %,0,0
258717,Josh Clark 439 (PF) -- Bearfoot Bungalow - NEW BUILD w/ Hot Tub & Arcade!,FALSE,TRUE,hidden,hostaway,152,Unavailable,,,2,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:3956151; airbnb:1126118564317683014",100 %,100 %,0,0
261343,"Josh Clark 410 (PF) -- Mountain Luxury Prime: Pool, HotTub, Arcade & MORE",FALSE,TRUE,hidden,hostaway,290,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:3991991; airbnb:1146406797081774345",100 %,100 %,0,0
265123,Kimberly Mahoney 931 (SCounty) -- Eagle's Bluff Lookout: Mountain View & Game Room!,FALSE,TRUE,hidden,hostaway,175,175.0,,,2,Sevierville,,,"Blocked Calendar,SCounty; vrbo:3997317",100 %,100 %,0,0
265487,Corey Defrancesco 1362 (JC) -- New Listing Promo! Heart Lake: Hot Tub & Game Room,FALSE,TRUE,hidden,hostaway,160,Unavailable,,,2,Sevierville,,,"Blocked Calendar,JC; vrbo:4016452; airbnb:1141895857151539745",100 %,100 %,0,0
270192,"Darlene Mccann 2420 (SCounty) -- Scenic Seclusion w/ Hot Tub, View, Putt-Putt &More",FALSE,TRUE,hidden,hostaway,285,Unavailable,,,4,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4025322",100 %,100 %,0,0
274917,"Ryan Gillespie 1119 (SCounty) -- Luxury Mountain Lodge: Hot Tub,Theater,Sauna,Games",FALSE,TRUE,hidden,hostaway,740,Unavailable,,,9,Gatlinburg,,,"Blocked Calendar,SCounty; vrbo:4077757; airbnb:1177532832123272515",100 %,100 %,0,0
278488,Josh Clark 224 (JC) -- Cozy Cabin Retreat with Games and Stunning Views,FALSE,TRUE,hidden,hostaway,145,Unavailable,,,2,Sevierville,,,"Blocked Calendar,JC; vrbo:4147166; airbnb:1207939874088404617",100 %,100 %,0,0
278492,"Josh Clark 228 (JC) -- Cottage Cove Oasis w/ Lake View, Hot Tub & Games!",FALSE,TRUE,hidden,hostaway,210,Unavailable,,,2,Sevierville,,,"Blocked Calendar,JC; vrbo:4147167; airbnb:1197024867402809075",100 %,100 %,0,0
279197,"Josh Clark 1301 (JC) -- Lake View Serenity: Pool, Beach, Hot Tub & Games!",FALSE,TRUE,hidden,hostaway,315,Unavailable,,,4,Sevierville,,,"Blocked Calendar,JC; vrbo:4077759; airbnb:1176707600969156492",100 %,100 %,0,0
286595,"Chris Galea 2364 (SCounty) -- Cloud Bound: View, Pool, Hot Tub, Arcade, Theater!",FALSE,TRUE,hidden,hostaway,555,Unavailable,,,5,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4129818; airbnb:1197155707203099474",100 %,100 %,0,0
286606,"Chris Galea 2360 (SCounty) -- Coopers Hawk: Pool, Hot Tub, View, Games, Theater",FALSE,TRUE,hidden,hostaway,515,Unavailable,,,5,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4129819; airbnb:1192754376261916190",100 %,100 %,0,0
286615,Chris Galea 3214 -- OLD CHRIS GALEA 3214,FALSE,TRUE,hidden,hostaway,575,Unavailable,,,5,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4129820",100 %,100 %,0,0
288835,"Athira George 1646-A (SCounty) -- 8m from DollyWood, Prof Kitchen, Fire Pit, Arcade!",FALSE,TRUE,hidden,hostaway,220,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,SCounty; vrbo:4123256; airbnb:1202154374091223948",100 %,100 %,0,0
291917,"Jason Potts 2662 (SCounty) -- DA Bears: Hot Tub, Arcade, Theater & Indoor Pool!",FALSE,TRUE,hidden,hostaway,480,Unavailable,,,5,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4143837; airbnb:1213697384650381599",100 %,100 %,0,0
294804,"Freddy Rivas 3316 (SCounty) -- Summit Ridge w/ Pool, Hot Tub, Arcade & Theater!",FALSE,TRUE,hidden,hostaway,600,Unavailable,,,6,Sevierville,,,"Blocked Calendar,HA1,SCounty; vrbo:4180566",100 %,100 %,0,0
303042,Freddy Rivas 2640 (SCounty) -- Grace Hideaway:HUGE-Sleeps 20+Pool/Hot Tub/Games!,FALSE,TRUE,hidden,hostaway,715,Unavailable,,,8,Sevierville,,,"5-6BR,7+BR,Blocked Calendar,HA5,NotKnox,Safely,SCounty,SS,Summer,TendwellCleaning; vrbo:4215798; airbnb:1231838520050878162",100 %,100 %,0,0
304177,"Josh Clark 232 (JC) -- Bobber Bungalow: Lake View, Hot Tub, Arcade Games!",FALSE,TRUE,hidden,hostaway,160,Unavailable,,,2,Jefferson County,,,"Blocked Calendar,JC; vrbo:4212527",100 %,100 %,0,0
304180,"Josh Clark 220 (JC) -- Cozy Cove Retreat w/ Lake View, Hot Tub, FirePit!",FALSE,TRUE,hidden,hostaway,147,Unavailable,,,2,Jefferson County,,,"Blocked Calendar,JC; vrbo:4212528; airbnb:1247797291573306139",100 %,100 %,0,0
304189,"Josh Clark 424 (PF) -- Can't Bear to Leave: Pool, HotTub, Arcade, Theater",FALSE,TRUE,hidden,hostaway,330,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,JC; vrbo:4295551; airbnb:1254268644061553830",100 %,100 %,0,0
304190,"Josh Clark 420 (PF) -- Parkway Pool Retreat: Hot Tub, Foosball & Arcade!",FALSE,TRUE,hidden,hostaway,305,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,JC; vrbo:4212529; airbnb:1243422839468320408",100 %,100 %,0,0
304199,"Freddy Rivas 1530 (SCounty) -- Smokies Sanctuary: Pool, Hot Tub, Games, Theater!",FALSE,TRUE,hidden,hostaway,545,Unavailable,,,6,Sevierville,,,"Blocked Calendar,HA1,NotKnox,SCounty; airbnb:1264673837668001855",100 %,100 %,0,0
304203,"Freddy Rivas 1614 (SCounty) -- Roaring View: Indoor Pool, Hot Tub, Theater, GAMES",FALSE,TRUE,hidden,hostaway,350,Unavailable,,,6,Sevierville,,,"5-6BR,Blocked Calendar,HA5,NotKnox,Safely,SCounty,SS,Summer,TendwellCleaning; vrbo:4256113; airbnb:1339058870164438727",100 %,100 %,0,0
304212,"Freddy Rivas 1628 (SCounty) -- Smokey Vista Lodge w/ Pool, Hot Tub, Theater, Games",FALSE,TRUE,hidden,hostaway,525,Unavailable,,,6,Sevierville,,,"Blocked Calendar,HA1,SCounty; vrbo:4387504; airbnb:1340692398369071264",100 %,100 %,0,0
308123,"Freddy Rivas 1654 (SCounty) -- Mountain Bliss: Pool, Hot Tub, Theater, Foosball!",FALSE,TRUE,hidden,hostaway,540,Unavailable,,,6,Sevierville,,,"Blocked Calendar,HA1,SCounty; vrbo:4387505",100 %,100 %,0,0
312677,"Brett Sipperley 1205 (SCounty) -- Pine Top Vista w/ Views, Hot Tub, Game Room & MORE",FALSE,TRUE,hidden,hostaway,235,Unavailable,,,3,Gatlinburg,,,"Blocked Calendar,SCounty; vrbo:4256117; airbnb:1263018408967503747",100 %,100 %,0,0
312687,"Nick Ellis 4029 (SCounty) -- Smoky Bear Suite w/ Grill, Firepit & More!",FALSE,TRUE,hidden,hostaway,150,Unavailable,,,3,Sevierville,,,"Group 2,HA1,NORMAL,NotKnox,SCounty; vrbo:4256119",100 %,100 %,0,0
318409,"Josh Clark 128 (JC) -- Anchor's Retreat: Hot Tub, Arcade, Fireplace, MORE",FALSE,TRUE,hidden,hostaway,265,Unavailable,,,4,Jefferson County,,,"Blocked Calendar,JC; vrbo:4295553; airbnb:1269504735076004092",100 %,100 %,0,0
318419,"Josh Clark 130 (JC) -- Charmed Waters Cottage: Lake View, Hot Tub, Games!",FALSE,TRUE,hidden,hostaway,235,Unavailable,,,4,Jefferson County,,,"Blocked Calendar,JC; vrbo:4295554; airbnb:1269572957694152109",100 %,100 %,0,0
318435,"Mark Coburn 2034 (PF) -- Cozy Cottage w/ Loveseat, Fireplace, Grill & More!",FALSE,TRUE,hidden,hostaway,180,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:4284787; airbnb:1273172823410114157",100 %,100 %,0,0
319212,"Shaun Halberstadt 411 (PF) -- Hidden Trail Cabin: Pool, Hot Tub, Grill, Game Room",FALSE,TRUE,hidden,hostaway,318,Unavailable,,,4,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:4455756; airbnb:1350070589553476535",100 %,100 %,0,0
319217,"Shaun Halberstadt 542 (PF) -- Stunning Heights Retreat: Hot Tub, MTN Views & More",FALSE,TRUE,hidden,hostaway,295,Unavailable,,,3,Pigeon Forge,,,"Blocked Calendar,PF; vrbo:4375203; airbnb:1270403100021494789",100 %,100 %,0,0
320084,"Andrea Cobrin 3008 (SCounty) -- Mountain Hideaway: Pool, Hot Tub, Arcade, Theater!",FALSE,TRUE,hidden,hostaway,315,Unavailable,,,4,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4277644",100 %,100 %,0,0
322578,Dustin Greenwell 2921 (SCounty) -- Cascading Pines - Hot Tub+Private Pool+Game Room!,FALSE,TRUE,hidden,hostaway,345,Unavailable,,,4,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4309973; airbnb:1288341871471525721",100 %,100 %,0,0
323220,"Vince Palmieri 2844 (SCounty) -- Mystic Sunrise: Views, Hot Tub, Lounge, Game Room!",FALSE,TRUE,hidden,hostaway,240,Unavailable,,,2,Sevierville,,,"Blocked Calendar,SCounty; vrbo:4375205; airbnb:1297867205680758117",100 %,100 %,0,0
